ROSAS FERRECCIO YVAN VICENTE,PROFUTURO AFP,DIRECTOR SUPLENTE,23/10/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 1 días."
ROSAS FERRECCIO YVAN VICENTE,PROFUTURO AFP,DIRECTOR SUPLENTE,23/10/2012,26/03/2013,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2015,11/04/2016,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 19 días."
ROSAS FERRECCIO YVAN VICENTE,PROFUTURO AFP,DIRECTOR SUPLENTE,23/10/2012,26/03/2013,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 19 días."
ROSAS FERRECCIO YVAN VICENTE,PROFUTURO AFP,DIRECTOR SUPLENTE,23/10/2012,26/03/2013,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,12/04/2013,14/04/2014,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 17 días."
ROSAS FERRECCIO YVAN VICENTE,PROFUTURO AFP,DIRECTOR SUPLENTE,26/03/2013,25/03/2014,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2015,31/03/2016,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 6 días."
ROSAS FERRECCIO YVAN VICENTE,PROFUTURO AFP,DIRECTOR SUPLENTE,26/03/2013,25/03/2014,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 6 días."
ROSAS FERRECCIO YVAN VICENTE,PROFUTURO AFP,DIRECTOR SUPLENTE,26/03/2013,25/03/2014,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2015,11/04/2016,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 20 días."
ROSAS FERRECCIO YVAN VICENTE,PROFUTURO AFP,DIRECTOR SUPLENTE,26/03/2013,25/03/2014,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 20 días."
ROSAS FERRECCIO YVAN VICENTE,PROFUTURO AFP,DIRECTOR SUPLENTE,25/03/2014,24/03/2015,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2015,31/03/2016,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 7 días."
ROSAS FERRECCIO YVAN VICENTE,PROFUTURO AFP,DIRECTOR SUPLENTE,25/03/2014,24/03/2015,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2015,11/04/2016,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 21 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,19/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2016,23/03/2017,THE BANK OF NOVA SCOTIA,"7 años, 0 meses, 1 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,19/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,DIRECTOR,24/03/2015,28/03/2016,THE BANK OF NOVA SCOTIA,"5 años, 11 meses, 25 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,19/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,DIRECTOR,25/03/2014,24/03/2015,THE BANK OF NOVA SCOTIA,"4 años, 11 meses, 26 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,19/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,DIRECTOR,26/03/2013,25/03/2014,THE BANK OF NOVA SCOTIA,"3 años, 11 meses, 27 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,19/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2012,26/03/2013,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 1 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,19/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,DIRECTOR,31/03/2011,28/03/2012,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 4 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,19/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,DIRECTOR,17/03/2010,31/03/2011,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 18 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2016,23/03/2017,THE BANK OF NOVA SCOTIA,"6 años, 0 meses, 9 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,DIRECTOR,24/03/2015,28/03/2016,THE BANK OF NOVA SCOTIA,"5 años, 0 meses, 5 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,DIRECTOR,25/03/2014,24/03/2015,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 6 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,DIRECTOR,26/03/2013,25/03/2014,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 7 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2012,26/03/2013,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 9 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,DIRECTOR,31/03/2011,28/03/2012,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 12 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2016,23/03/2017,THE BANK OF NOVA SCOTIA,"4 años, 11 meses, 26 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,DIRECTOR,24/03/2015,28/03/2016,THE BANK OF NOVA SCOTIA,"3 años, 11 meses, 21 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,DIRECTOR,25/03/2014,24/03/2015,THE BANK OF NOVA SCOTIA,"2 años, 11 meses, 22 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,DIRECTOR,26/03/2013,25/03/2014,THE BANK OF NOVA SCOTIA,"1 años, 11 meses, 23 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2012,26/03/2013,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 26 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,DIRECTOR,31/03/2011,28/03/2012,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 0 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2016,23/03/2017,THE BANK OF NOVA SCOTIA,"3 años, 11 meses, 28 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,SCOTIABANK PERU S.A.A.,DIRECTOR,24/03/2015,28/03/2016,THE BANK OF NOVA SCOTIA,"2 años, 11 meses, 23 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,SCOTIABANK PERU S.A.A.,DIRECTOR,25/03/2014,24/03/2015,THE BANK OF NOVA SCOTIA,"1 años, 11 meses, 24 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,SCOTIABANK PERU S.A.A.,DIRECTOR,26/03/2013,25/03/2014,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 25 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,29/03/2012,26/03/2013,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2016,23/03/2017,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 2 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,29/03/2012,26/03/2013,SCOTIABANK PERU S.A.A.,DIRECTOR,24/03/2015,28/03/2016,THE BANK OF NOVA SCOTIA,"1 años, 11 meses, 26 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,29/03/2012,26/03/2013,SCOTIABANK PERU S.A.A.,DIRECTOR,25/03/2014,24/03/2015,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 27 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,29/03/2012,26/03/2013,SCOTIABANK PERU S.A.A.,DIRECTOR,26/03/2013,25/03/2014,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 0 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2016,23/03/2017,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 3 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,SCOTIABANK PERU S.A.A.,DIRECTOR,24/03/2015,28/03/2016,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 27 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,SCOTIABANK PERU S.A.A.,DIRECTOR,25/03/2014,24/03/2015,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 0 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,25/03/2014,24/03/2015,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2016,23/03/2017,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 4 días."
SALAZAR OLIVARES RAUL TEMISTOCLES,PROFUTURO AFP,DIRECTOR,25/03/2014,24/03/2015,SCOTIABANK PERU S.A.A.,DIRECTOR,24/03/2015,28/03/2016,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 0 días."
SANTA MARIA STEIN JUAN MANUEL,PROFUTURO AFP,DIRECTOR ALTERNO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,27/02/2015,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 0 días."
SANTA MARIA STEIN JUAN MANUEL,PROFUTURO AFP,DIRECTOR ALTERNO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"1 años, 11 meses, 24 días."
SANTA MARIA STEIN JUAN MANUEL,PROFUTURO AFP,DIRECTOR ALTERNO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2012,27/03/2013,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 28 días."
SANTA MARIA STEIN JUAN MANUEL,PROFUTURO AFP,DIRECTOR ALTERNO,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,VICEP SENIOR BANCA RETAIL,04/10/2012,13/02/2015,THE BANK OF NOVA SCOTIA,"1 años, 6 meses, 3 días."
SANTA MARIA STEIN JUAN MANUEL,PROFUTURO AFP,DIRECTOR SUPLENTE,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,27/02/2015,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 2 días."
SANTA MARIA STEIN JUAN MANUEL,PROFUTURO AFP,DIRECTOR SUPLENTE,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 26 días."
SANTA MARIA STEIN JUAN MANUEL,PROFUTURO AFP,DIRECTOR SUPLENTE,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2012,27/03/2013,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 1 días."
SANTA MARIA STEIN JUAN MANUEL,PROFUTURO AFP,DIRECTOR SUPLENTE,31/03/2011,29/03/2012,SCOTIABANK PERU S.A.A.,VICEP SENIOR BANCA RETAIL,04/10/2012,13/02/2015,THE BANK OF NOVA SCOTIA,"0 años, 6 meses, 5 días."
SANTA MARIA STEIN JUAN MANUEL,PROFUTURO AFP,DIRECTOR SUPLENTE,29/03/2012,23/10/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,27/02/2015,THE BANK OF NOVA SCOTIA,"1 años, 5 meses, 8 días."
SANTA MARIA STEIN JUAN MANUEL,PROFUTURO AFP,DIRECTOR SUPLENTE,29/03/2012,23/10/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"0 años, 5 meses, 4 días."
SANTA MARIA STEIN JUAN MANUEL,PROFUTURO AFP,DIRECTOR,23/10/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,27/02/2015,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 5 días."
SANTA MARIA STEIN JUAN MANUEL,PROFUTURO AFP,DIRECTOR,23/10/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 1 días."
SANTA MARIA STEIN JUAN MANUEL,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,27/02/2015,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 6 días."
UCCELLI LABARTHE MIGUEL,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,24/03/2015,29/03/2016,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,25/04/2017,A la actualidad,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 27 días."
UCCELLI LABARTHE MIGUEL,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,24/03/2015,29/03/2016,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2017,25/04/2017,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 2 días."
UCCELLI LABARTHE MIGUEL,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,24/03/2015,29/03/2016,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,29/04/2016,31/03/2017,THE BANK OF NOVA SCOTIA,"0 años, 1 meses, 0 días."
UCCELLI LABARTHE MIGUEL,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,24/03/2015,29/03/2016,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2016,29/04/2016,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 2 días."
UCCELLI LABARTHE MIGUEL,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,24/03/2015,29/03/2016,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,23/03/2017,A la actualidad,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 22 días."
UCCELLI LABARTHE MIGUEL,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,24/03/2015,29/03/2016,SCOTIABANK PERU S.A.A.,DIRECTOR,23/03/2017,23/03/2017,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 22 días."
UCCELLI LABARTHE MIGUEL,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,24/03/2015,29/03/2016,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,11/04/2016,A la actualidad,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 13 días."
UCCELLI LABARTHE MIGUEL,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,29/03/2016,27/03/2017,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,25/04/2017,A la actualidad,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 29 días."
UCCELLI LABARTHE MIGUEL,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,29/03/2016,27/03/2017,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2017,25/04/2017,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 4 días."
GRADOS SMITH PEDRO LUIS TIRSO,PROFUTURO AFP,GERENTE GENERAL ADJUNTO,25/04/2011,31/07/2012,SCOTIABANK PERU S.A.A.,VICEP.WEALTH MANAGEMENT,22/06/2015,30/09/2016,THE BANK OF NOVA SCOTIA,"2 años, 10 meses, 22 días."
GRADOS SMITH PEDRO LUIS TIRSO,PROFUTURO AFP,GERENTE GENERAL,01/08/2012,21/06/2015,SCOTIABANK PERU S.A.A.,VICEP.WEALTH MANAGEMENT,22/06/2015,30/09/2016,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 1 días."
ZIMMERMANN NOVOA ALEX PEDRO,PROFUTURO AFP,GERENTE GENERAL ADJUNTO,01/08/2012,30/09/2015,CREDISCOTIA FINANCIERA S.A.,"VICEPRESIDENTE FIN,PLA, Y TESO",01/10/2015,30/06/2016,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 1 días."
GRADOS SMITH PEDRO LUIS TIRSO,PROFUTURO AFP,GERENTE INVERSIONES,15/12/2008,01/10/2012,SCOTIABANK PERU S.A.A.,VICEP.WEALTH MANAGEMENT,22/06/2015,30/09/2016,THE BANK OF NOVA SCOTIA,"2 años, 8 meses, 21 días."
ZIMMERMANN NOVOA ALEX PEDRO,PROFUTURO AFP,,10/02/2015,30/09/2015,CREDISCOTIA FINANCIERA S.A.,"VICEPRESIDENTE FIN,PLA, Y TESO",01/10/2015,30/06/2016,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 1 días."
